NUM,DataTime,LMD,SensorVal,Unit,Pos
1803,01:00:17,102.5,0.585,με,位置1
1804,01:00:19,102.5,0.585,με,位置1
1805,01:00:21,102.5,0.595,με,位置1
1806,01:00:23,102.5,0.595,με,位置1
1807,01:00:25,102.5,0.556,με,位置1
1808,01:00:27,102.5,0.576,με,位置1
1809,01:00:29,102.5,0.576,με,位置1
1810,01:00:31,102.5,0.576,με,位置1
1811,01:00:33,102.5,0.576,με,位置1
1812,01:00:35,102.5,0.576,με,位置1
1813,01:00:37,102.5,0.585,με,位置1
1814,01:00:39,102.5,0.585,με,位置1
1815,01:00:41,102.5,0.585,με,位置1
1816,01:00:43,102.5,0.585,με,位置1
1817,01:00:45,102.5,0.585,με,位置1
1818,01:00:47,102.5,0.585,με,位置1
1819,01:00:49,102.5,0.585,με,位置1
1820,01:00:51,102.5,0.615,με,位置1
1821,01:00:53,102.5,0.615,με,位置1
1822,01:00:55,102.5,0.615,με,位置1
1823,01:00:57,102.5,0.634,με,位置1
1824,01:00:59,102.5,0.634,με,位置1
1825,01:01:01,102.5,0.634,με,位置1
1826,01:01:03,102.5,0.634,με,位置1
1827,01:01:05,102.5,0.654,με,位置1
1828,01:01:07,102.5,0.654,με,位置1
1829,01:01:09,102.5,0.663,με,位置1
1830,01:01:11,102.5,0.644,με,位置1
1831,01:01:13,102.5,0.654,με,位置1
1832,01:01:15,102.5,0.634,με,位置1
1833,01:01:17,102.5,0.644,με,位置1
1834,01:01:19,102.5,0.663,με,位置1
1835,01:01:21,102.5,0.663,με,位置1
1836,01:01:23,102.5,0.654,με,位置1
1837,01:01:25,102.5,0.663,με,位置1
1838,01:01:27,102.5,0.663,με,位置1
1839,01:01:29,102.5,0.654,με,位置1
1840,01:01:31,102.5,0.673,με,位置1
1841,01:01:33,102.5,0.673,με,位置1
1842,01:01:35,102.5,0.683,με,位置1
1843,01:01:37,102.5,0.683,με,位置1
1844,01:01:39,102.5,0.683,με,位置1
1845,01:01:41,102.5,0.683,με,位置1
1846,01:01:43,102.5,0.683,με,位置1
1847,01:01:45,102.5,0.702,με,位置1
1848,01:01:47,102.5,0.683,με,位置1
1849,01:01:49,102.5,0.673,με,位置1
1850,01:01:51,102.5,0.673,με,位置1
1851,01:01:53,102.5,0.673,με,位置1
1852,01:01:55,102.5,0.673,με,位置1
1853,01:01:57,102.5,0.654,με,位置1
1854,01:01:59,102.5,0.654,με,位置1
1855,01:02:01,102.5,0.663,με,位置1
1856,01:02:03,102.5,0.663,με,位置1
1857,01:02:05,102.5,0.663,με,位置1
1858,01:02:07,102.5,0.615,με,位置1
1859,01:02:09,102.5,0.605,με,位置1
1860,01:02:11,102.5,0.605,με,位置1
1861,01:02:13,102.5,0.605,με,位置1
1862,01:02:15,102.5,0.585,με,位置1
1863,01:02:17,102.5,0.585,με,位置1
1864,01:02:19,102.5,0.585,με,位置1
1865,01:02:21,102.5,0.585,με,位置1
1866,01:02:23,102.5,0.585,με,位置1
1867,01:02:25,102.5,0.585,με,位置1
1868,01:02:27,102.5,0.556,με,位置1
1869,01:02:29,102.5,0.556,με,位置1
1870,01:02:31,102.5,0.546,με,位置1
1871,01:02:33,102.5,0.546,με,位置1
1872,01:02:35,102.5,0.527,με,位置1
1873,01:02:37,102.5,0.527,με,位置1
1874,01:02:39,102.5,0.517,με,位置1
1875,01:02:41,102.5,0.537,με,位置1
1876,01:02:43,102.5,0.537,με,位置1
1877,01:02:45,102.5,0.537,με,位置1
1878,01:02:47,102.5,0.537,με,位置1
1879,01:02:49,102.5,0.537,με,位置1
1880,01:02:51,102.5,0.546,με,位置1
1881,01:02:53,102.5,0.537,με,位置1
1882,01:02:55,102.5,0.537,με,位置1
1883,01:02:57,102.5,0.527,με,位置1
1884,01:02:59,102.5,0.537,με,位置1
1885,01:03:01,102.5,0.527,με,位置1
1886,01:03:03,102.5,0.537,με,位置1
1887,01:03:05,102.5,0.527,με,位置1
1888,01:03:07,102.5,0.537,με,位置1
1889,01:03:09,102.5,0.537,με,位置1
1890,01:03:11,102.5,0.527,με,位置1
1891,01:03:13,102.5,0.527,με,位置1
1892,01:03:15,102.5,0.537,με,位置1
1893,01:03:17,102.5,0.498,με,位置1
1894,01:03:19,102.5,0.498,με,位置1
1895,01:03:21,102.5,0.498,με,位置1
1896,01:03:23,102.5,0.498,με,位置1
1897,01:03:25,102.5,0.488,με,位置1
1898,01:03:27,102.5,0.488,με,位置1
1899,01:03:29,102.5,0.488,με,位置1
1900,01:03:31,102.5,0.488,με,位置1
1901,01:03:33,102.5,0.488,με,位置1
1902,01:03:35,102.5,0.498,με,位置1
1903,01:03:37,102.5,0.498,με,位置1
1904,01:03:39,102.5,0.498,με,位置1
1905,01:03:41,102.5,0.498,με,位置1
1906,01:03:43,102.5,0.498,με,位置1
1907,01:03:45,102.5,0.498,με,位置1
1908,01:03:47,102.5,0.498,με,位置1
1909,01:03:49,102.5,0.498,με,位置1
1910,01:03:51,102.5,0.498,με,位置1
1911,01:03:53,102.5,0.507,με,位置1
1912,01:03:55,102.5,0.498,με,位置1
1913,01:03:57,102.5,0.498,με,位置1
1914,01:03:59,102.5,0.498,με,位置1
1915,01:04:01,102.5,0.507,με,位置1
1916,01:04:03,102.5,0.498,με,位置1
1917,01:04:05,102.5,0.507,με,位置1
1918,01:04:07,102.5,0.507,με,位置1
1919,01:04:09,102.5,0.498,με,位置1
1920,01:04:11,102.5,0.498,με,位置1
1921,01:04:13,102.5,0.498,με,位置1
1922,01:04:15,102.5,0.498,με,位置1
1923,01:04:17,102.5,0.498,με,位置1
1924,01:04:19,102.5,0.507,με,位置1
1925,01:04:21,102.5,0.498,με,位置1
1926,01:04:23,102.5,0.498,με,位置1
1927,01:04:25,102.5,0.498,με,位置1
1928,01:04:27,102.5,0.498,με,位置1
1929,01:04:29,102.5,0.498,με,位置1
1930,01:04:31,102.5,0.498,με,位置1
1931,01:04:33,102.5,0.498,με,位置1
1932,01:04:35,102.5,0.488,με,位置1
1933,01:04:37,102.5,0.498,με,位置1
1934,01:04:39,102.5,0.488,με,位置1
1935,01:04:41,102.5,0.488,με,位置1
1936,01:04:43,102.5,0.488,με,位置1
1937,01:04:45,102.5,0.488,με,位置1
1938,01:04:47,102.5,0.478,με,位置1
1939,01:04:49,102.5,0.517,με,位置1
1940,01:04:51,102.5,0.507,με,位置1
1941,01:04:53,102.5,0.507,με,位置1
1942,01:04:55,102.5,0.498,με,位置1
1943,01:04:57,102.5,0.498,με,位置1
1944,01:04:59,102.5,0.498,με,位置1
1945,01:05:01,102.5,0.488,με,位置1
1946,01:05:03,102.5,0.488,με,位置1
1947,01:05:05,102.5,0.488,με,位置1
1948,01:05:07,102.5,0.498,με,位置1
1949,01:05:09,102.5,0.488,με,位置1
1950,01:05:11,102.5,0.468,με,位置1
1951,01:05:13,102.5,0.468,με,位置1
1952,01:05:15,102.5,0.488,με,位置1
1953,01:05:17,102.5,0.488,με,位置1
1954,01:05:19,102.5,0.478,με,位置1
1955,01:05:21,102.5,0.478,με,位置1
1956,01:05:23,102.5,0.478,με,位置1
1957,01:05:25,102.5,0.478,με,位置1
1958,01:05:27,102.5,0.478,με,位置1
1959,01:05:29,102.5,0.478,με,位置1
1960,01:05:31,102.5,0.478,με,位置1
1961,01:05:33,102.5,0.478,με,位置1
1962,01:05:35,102.5,0.478,με,位置1
1963,01:05:37,102.5,0.478,με,位置1
1964,01:05:39,102.5,0.449,με,位置1
1965,01:05:41,102.5,0.449,με,位置1
1966,01:05:43,102.5,0.459,με,位置1
1967,01:05:45,102.5,0.459,με,位置1
1968,01:05:47,102.5,0.459,με,位置1
1969,01:05:49,102.5,0.468,με,位置1
1970,01:05:51,102.5,0.459,με,位置1
1971,01:05:53,102.5,0.459,με,位置1
1972,01:05:55,102.5,0.459,με,位置1
1973,01:05:57,102.5,0.449,με,位置1
1974,01:05:59,102.5,0.468,με,位置1
1975,01:06:01,102.5,0.459,με,位置1
1976,01:06:03,102.5,0.459,με,位置1
1977,01:06:05,102.5,0.449,με,位置1
1978,01:06:07,102.5,0.459,με,位置1
1979,01:06:09,102.5,0.449,με,位置1
1980,01:06:11,102.5,0.459,με,位置1
1981,01:06:13,102.5,0.449,με,位置1
1982,01:06:15,102.5,0.449,με,位置1
1983,01:06:17,102.5,0.449,με,位置1
1984,01:06:19,102.5,0.449,με,位置1
1985,01:06:21,102.5,0.468,με,位置1
1986,01:06:23,102.5,0.468,με,位置1
1987,01:06:25,102.5,0.468,με,位置1
1988,01:06:27,102.5,0.507,με,位置1
1989,01:06:29,102.5,0.507,με,位置1
1990,01:06:31,102.5,0.507,με,位置1
1991,01:06:33,102.5,0.507,με,位置1
1992,01:06:35,102.5,0.507,με,位置1
1993,01:06:37,102.5,0.478,με,位置1
1994,01:06:39,102.5,0.498,με,位置1
1995,01:06:41,102.5,0.498,με,位置1
1996,01:06:43,102.5,0.488,με,位置1
1997,01:06:45,102.5,0.478,με,位置1
1998,01:06:47,102.5,0.488,με,位置1
1999,01:06:49,102.5,0.488,με,位置1
2000,01:06:51,102.5,0.468,με,位置1
2001,01:06:53,102.5,0.468,με,位置1
2002,01:06:55,102.5,0.468,με,位置1
2003,01:06:57,102.5,0.468,με,位置1
2004,01:06:59,102.5,0.459,με,位置1
2005,01:07:01,102.5,0.468,με,位置1
2006,01:07:03,102.5,0.468,με,位置1
2007,01:07:05,102.5,0.468,με,位置1
2008,01:07:07,102.5,0.488,με,位置1
2009,01:07:09,102.5,0.478,με,位置1
2010,01:07:11,102.5,0.498,με,位置1
2011,01:07:13,102.5,0.498,με,位置1
2012,01:07:15,102.5,0.498,με,位置1
2013,01:07:17,102.5,0.488,με,位置1
2014,01:07:19,102.5,0.498,με,位置1
2015,01:07:21,102.5,0.488,με,位置1
2016,01:07:23,102.5,0.488,με,位置1
2017,01:07:25,102.5,0.488,με,位置1
2018,01:07:27,102.5,0.488,με,位置1
2019,01:07:29,102.5,0.488,με,位置1
2020,01:07:31,102.5,0.488,με,位置1
2021,01:07:33,102.5,0.488,με,位置1
2022,01:07:35,102.5,0.478,με,位置1
2023,01:07:37,102.5,0.488,με,位置1
2024,01:07:39,102.5,0.468,με,位置1
2025,01:07:41,102.5,0.459,με,位置1
2026,01:07:43,102.5,0.459,με,位置1
2027,01:07:45,102.5,0.439,με,位置1
2028,01:07:47,102.5,0.439,με,位置1
2029,01:07:49,102.5,0.439,με,位置1
2030,01:07:51,102.5,0.429,με,位置1
2031,01:07:53,102.5,0.429,με,位置1
2032,01:07:55,102.5,0.439,με,位置1
2033,01:07:57,102.5,0.439,με,位置1
2034,01:07:59,102.5,0.439,με,位置1
2035,01:08:01,102.5,0.439,με,位置1
2036,01:08:03,102.5,0.429,με,位置1
2037,01:08:05,102.5,0.429,με,位置1
2038,01:08:07,102.5,0.429,με,位置1
2039,01:08:09,102.5,0.429,με,位置1
2040,01:08:11,102.5,0.429,με,位置1
2041,01:08:13,102.5,0.439,με,位置1
2042,01:08:15,102.5,0.429,με,位置1
2043,01:08:17,102.5,0.420,με,位置1
2044,01:08:19,102.5,0.429,με,位置1
2045,01:08:21,102.5,0.429,με,位置1
2046,01:08:23,102.5,0.420,με,位置1
2047,01:08:25,102.5,0.410,με,位置1
2048,01:08:27,102.5,0.410,με,位置1
2049,01:08:29,102.5,0.420,με,位置1
2050,01:08:31,102.5,0.410,με,位置1
2051,01:08:33,102.5,0.410,με,位置1
2052,01:08:35,102.5,0.410,με,位置1
2053,01:08:37,102.5,0.439,με,位置1
2054,01:08:39,102.5,0.439,με,位置1
2055,01:08:41,102.5,0.439,με,位置1
2056,01:08:43,102.5,0.439,με,位置1
2057,01:08:45,102.5,0.449,με,位置1
2058,01:08:47,102.5,0.449,με,位置1
2059,01:08:49,102.5,0.449,με,位置1
2060,01:08:51,102.5,0.449,με,位置1
2061,01:08:53,102.5,0.449,με,位置1
2062,01:08:55,102.5,0.449,με,位置1
2063,01:08:57,102.5,0.449,με,位置1
2064,01:08:59,102.5,0.449,με,位置1
2065,01:09:01,102.5,0.459,με,位置1
2066,01:09:03,102.5,0.449,με,位置1
2067,01:09:05,102.5,0.449,με,位置1
2068,01:09:07,102.5,0.459,με,位置1
2069,01:09:09,102.5,0.459,με,位置1
2070,01:09:11,102.5,0.459,με,位置1
2071,01:09:13,102.5,0.459,με,位置1
2072,01:09:15,102.5,0.468,με,位置1
2073,01:09:17,102.5,0.459,με,位置1
2074,01:09:19,102.5,0.468,με,位置1
2075,01:09:21,102.5,0.459,με,位置1
2076,01:09:23,102.5,0.459,με,位置1
2077,01:09:25,102.5,0.459,με,位置1
2078,01:09:27,102.5,0.468,με,位置1
2079,01:09:29,102.5,0.468,με,位置1
2080,01:09:31,102.5,0.468,με,位置1
2081,01:09:33,102.5,0.468,με,位置1
2082,01:09:35,102.5,0.468,με,位置1
2083,01:09:37,102.5,0.478,με,位置1
2084,01:09:39,102.5,0.468,με,位置1
2085,01:09:41,102.5,0.468,με,位置1
2086,01:09:43,102.5,0.488,με,位置1
2087,01:09:45,102.5,0.478,με,位置1
2088,01:09:47,102.5,0.478,με,位置1
2089,01:09:49,102.5,0.488,με,位置1
2090,01:09:51,102.5,0.488,με,位置1
2091,01:09:53,102.5,0.478,με,位置1
2092,01:09:55,102.5,0.488,με,位置1
2093,01:09:57,102.5,0.488,με,位置1
2094,01:09:59,102.5,0.498,με,位置1
2095,01:10:01,102.5,0.498,με,位置1
2096,01:10:03,102.5,0.498,με,位置1
2097,01:10:05,102.5,0.498,με,位置1
2098,01:10:07,102.5,0.498,με,位置1
2099,01:10:09,102.5,0.498,με,位置1
2100,01:10:11,102.5,0.498,με,位置1
2101,01:10:13,102.5,0.498,με,位置1
2102,01:10:15,102.5,0.498,με,位置1
2103,01:10:17,102.5,0.498,με,位置1
2104,01:10:19,102.5,0.498,με,位置1
2105,01:10:21,102.5,0.498,με,位置1
2106,01:10:23,102.5,0.498,με,位置1
2107,01:10:25,102.5,0.498,με,位置1
2108,01:10:27,102.5,0.498,με,位置1
2109,01:10:29,102.5,0.517,με,位置1
2110,01:10:31,102.5,0.517,με,位置1
2111,01:10:33,102.5,0.507,με,位置1
2112,01:10:35,102.5,0.507,με,位置1
2113,01:10:37,102.5,0.507,με,位置1
2114,01:10:39,102.5,0.507,με,位置1
2115,01:10:41,102.5,0.517,με,位置1
2116,01:10:43,102.5,0.517,με,位置1
2117,01:10:45,102.5,0.517,με,位置1
2118,01:10:47,102.5,0.507,με,位置1
2119,01:10:49,102.5,0.507,με,位置1
2120,01:10:51,102.5,0.517,με,位置1
2121,01:10:53,102.5,0.517,με,位置1
2122,01:10:55,102.5,0.527,με,位置1
2123,01:10:57,102.5,0.498,με,位置1
2124,01:10:59,102.5,0.498,με,位置1
2125,01:11:01,102.5,0.498,με,位置1
2126,01:11:03,102.5,0.507,με,位置1
2127,01:11:05,102.5,0.507,με,位置1
2128,01:11:07,102.5,0.507,με,位置1
2129,01:11:09,102.5,0.498,με,位置1
2130,01:11:11,102.5,0.498,με,位置1
2131,01:11:13,102.5,0.498,με,位置1
2132,01:11:15,102.5,0.498,με,位置1
2133,01:11:17,102.5,0.498,με,位置1
2134,01:11:19,102.5,0.507,με,位置1
2135,01:11:21,102.5,0.507,με,位置1
2136,01:11:23,102.5,0.507,με,位置1
2137,01:11:25,102.5,0.527,με,位置1
2138,01:11:27,102.5,0.527,με,位置1
2139,01:11:29,102.5,0.527,με,位置1
2140,01:11:31,102.5,0.527,με,位置1
2141,01:11:33,102.5,0.517,με,位置1
2142,01:11:35,102.5,0.507,με,位置1
2143,01:11:37,102.5,0.517,με,位置1
2144,01:11:39,102.5,0.517,με,位置1
2145,01:11:41,102.5,0.507,με,位置1
2146,01:11:43,102.5,0.507,με,位置1
2147,01:11:45,102.5,0.507,με,位置1
2148,01:11:47,102.5,0.507,με,位置1
2149,01:11:49,102.5,0.527,με,位置1
2150,01:11:51,102.5,0.527,με,位置1
2151,01:11:53,102.5,0.517,με,位置1
2152,01:11:55,102.5,0.517,με,位置1
2153,01:11:57,102.5,0.527,με,位置1
2154,01:11:59,102.5,0.537,με,位置1
2155,01:12:01,102.5,0.546,με,位置1
2156,01:12:03,102.5,0.546,με,位置1
2157,01:12:05,102.5,0.546,με,位置1
2158,01:12:07,102.5,0.546,με,位置1
2159,01:12:09,102.5,0.546,με,位置1
2160,01:12:11,102.5,0.517,με,位置1
2161,01:12:13,102.5,0.517,με,位置1
2162,01:12:15,102.5,0.527,με,位置1
2163,01:12:17,102.5,0.527,με,位置1
2164,01:12:19,102.5,0.527,με,位置1
2165,01:12:21,102.5,0.527,με,位置1
2166,01:12:23,102.5,0.527,με,位置1
2167,01:12:25,102.5,0.527,με,位置1
2168,01:12:27,102.5,0.517,με,位置1
2169,01:12:29,102.5,0.517,με,位置1
2170,01:12:31,102.5,0.517,με,位置1
2171,01:12:33,102.5,0.517,με,位置1
2172,01:12:35,102.5,0.517,με,位置1
2173,01:12:37,102.5,0.507,με,位置1
2174,01:12:39,102.5,0.498,με,位置1
2175,01:12:41,102.5,0.498,με,位置1
2176,01:12:43,102.5,0.507,με,位置1
2177,01:12:45,102.5,0.498,με,位置1
2178,01:12:47,102.5,0.498,με,位置1
2179,01:12:49,102.5,0.498,με,位置1
2180,01:12:51,102.5,0.498,με,位置1
2181,01:12:53,102.5,0.488,με,位置1
2182,01:12:55,102.5,0.478,με,位置1
2183,01:12:57,102.5,0.488,με,位置1
2184,01:12:59,102.5,0.488,με,位置1
2185,01:13:01,102.5,0.488,με,位置1
2186,01:13:03,102.5,0.478,με,位置1
2187,01:13:05,102.5,0.478,με,位置1
2188,01:13:07,102.5,0.478,με,位置1
2189,01:13:09,102.5,0.478,με,位置1
2190,01:13:11,102.5,0.478,με,位置1
2191,01:13:13,102.5,0.468,με,位置1
2192,01:13:15,102.5,0.468,με,位置1
2193,01:13:17,102.5,0.468,με,位置1
2194,01:13:19,102.5,0.468,με,位置1
2195,01:13:21,102.5,0.459,με,位置1
2196,01:13:23,102.5,0.459,με,位置1
2197,01:13:25,102.5,0.459,με,位置1
2198,01:13:27,102.5,0.459,με,位置1
2199,01:13:29,102.5,0.429,με,位置1
2200,01:13:31,102.5,0.429,με,位置1
2201,01:13:33,102.5,0.429,με,位置1
2202,01:13:35,102.5,0.429,με,位置1
2203,01:13:37,102.5,0.429,με,位置1
2204,01:13:41,102.5,0.429,με,位置1
2205,01:13:43,102.5,0.429,με,位置1
2206,01:13:45,102.5,0.429,με,位置1
2207,01:13:47,102.5,0.429,με,位置1
2208,01:13:49,102.5,0.429,με,位置1
2209,01:13:51,102.5,0.429,με,位置1
2210,01:13:53,102.5,0.429,με,位置1
2211,01:13:55,102.5,0.429,με,位置1
2212,01:13:57,102.5,0.429,με,位置1
2213,01:13:59,102.5,0.429,με,位置1
2214,01:14:01,102.5,0.429,με,位置1
2215,01:14:03,102.5,0.420,με,位置1
2216,01:14:05,102.5,0.420,με,位置1
2217,01:14:07,102.5,0.420,με,位置1
2218,01:14:09,102.5,0.420,με,位置1
2219,01:14:11,102.5,0.420,με,位置1
2220,01:14:13,102.5,0.420,με,位置1
2221,01:14:15,102.5,0.429,με,位置1
2222,01:14:17,102.5,0.429,με,位置1
2223,01:14:19,102.5,0.429,με,位置1
2224,01:14:21,102.5,0.439,με,位置1
2225,01:14:23,102.5,0.429,με,位置1
2226,01:14:25,102.5,0.429,με,位置1
2227,01:14:27,102.5,0.439,με,位置1
2228,01:14:29,102.5,0.439,με,位置1
2229,01:14:31,102.5,0.400,με,位置1
2230,01:14:33,102.5,0.400,με,位置1
2231,01:14:35,102.5,0.400,με,位置1
2232,01:14:37,102.5,0.400,με,位置1
2233,01:14:39,102.5,0.390,με,位置1
2234,01:14:41,102.5,0.400,με,位置1
2235,01:14:43,102.5,0.400,με,位置1
2236,01:14:45,102.5,0.400,με,位置1
2237,01:14:47,102.5,0.390,με,位置1
2238,01:14:49,102.5,0.400,με,位置1
2239,01:14:51,102.5,0.400,με,位置1
2240,01:14:53,102.5,0.380,με,位置1
2241,01:14:55,102.5,0.410,με,位置1
2242,01:14:57,102.5,0.410,με,位置1
2243,01:14:59,102.5,0.410,με,位置1
2244,01:15:01,102.5,0.400,με,位置1
2245,01:15:03,102.5,0.400,με,位置1
2246,01:15:05,102.5,0.400,με,位置1
2247,01:15:07,102.5,0.410,με,位置1
2248,01:15:09,102.5,0.410,με,位置1
2249,01:15:11,102.5,0.400,με,位置1
2250,01:15:13,102.5,0.400,με,位置1
2251,01:15:15,102.5,0.410,με,位置1
2252,01:15:17,102.5,0.410,με,位置1
2253,01:15:19,102.5,0.410,με,位置1
2254,01:15:21,102.5,0.410,με,位置1
2255,01:15:23,102.5,0.410,με,位置1
2256,01:15:25,102.5,0.410,με,位置1
2257,01:15:27,102.5,0.410,με,位置1
2258,01:15:29,102.5,0.410,με,位置1
2259,01:15:31,102.5,0.410,με,位置1
2260,01:15:33,102.5,0.410,με,位置1
2261,01:15:35,102.5,0.410,με,位置1
2262,01:15:37,102.5,0.400,με,位置1
2263,01:15:39,102.5,0.410,με,位置1
2264,01:15:41,102.5,0.420,με,位置1
2265,01:15:43,102.5,0.420,με,位置1
2266,01:15:45,102.5,0.410,με,位置1
2267,01:15:47,102.5,0.410,με,位置1
2268,01:15:49,102.5,0.420,με,位置1
2269,01:15:51,102.5,0.410,με,位置1
2270,01:15:53,102.5,0.410,με,位置1
2271,01:15:55,102.5,0.410,με,位置1
2272,01:15:57,102.5,0.410,με,位置1
2273,01:15:59,102.5,0.410,με,位置1
2274,01:16:01,102.5,0.410,με,位置1
2275,01:16:03,102.5,0.410,με,位置1
2276,01:16:05,102.5,0.410,με,位置1
2277,01:16:07,102.5,0.410,με,位置1
2278,01:16:09,102.5,0.410,με,位置1
2279,01:16:11,102.5,0.410,με,位置1
2280,01:16:13,102.5,0.410,με,位置1
2281,01:16:15,102.5,0.410,με,位置1
2282,01:16:17,102.5,0.410,με,位置1
2283,01:16:19,102.5,0.410,με,位置1
2284,01:16:21,102.5,0.410,με,位置1
2285,01:16:23,102.5,0.410,με,位置1
2286,01:16:25,102.5,0.410,με,位置1
2287,01:16:27,102.5,0.420,με,位置1
2288,01:16:29,102.5,0.429,με,位置1
2289,01:16:31,102.5,0.439,με,位置1
2290,01:16:33,102.5,0.429,με,位置1
2291,01:16:35,102.5,0.429,με,位置1
2292,01:16:37,102.5,0.429,με,位置1
2293,01:16:39,102.5,0.429,με,位置1
2294,01:16:41,102.5,0.429,με,位置1
2295,01:16:43,102.5,0.429,με,位置1
2296,01:16:45,102.5,0.429,με,位置1
2297,01:16:47,102.5,0.429,με,位置1
2298,01:16:49,102.5,0.429,με,位置1
2299,01:16:51,102.5,0.429,με,位置1
2300,01:16:53,102.5,0.429,με,位置1
2301,01:16:55,102.5,0.429,με,位置1
2302,01:16:57,102.5,0.429,με,位置1
2303,01:16:59,102.5,0.439,με,位置1
2304,01:17:01,102.5,0.429,με,位置1
2305,01:17:03,102.5,0.429,με,位置1
2306,01:17:05,102.5,0.439,με,位置1
2307,01:17:07,102.5,0.429,με,位置1
2308,01:17:09,102.5,0.439,με,位置1
2309,01:17:11,102.5,0.468,με,位置1
2310,01:17:13,102.5,0.439,με,位置1
2311,01:17:15,102.5,0.439,με,位置1
2312,01:17:17,102.5,0.439,με,位置1
2313,01:17:19,102.5,0.439,με,位置1
2314,01:17:21,102.5,0.439,με,位置1
2315,01:17:23,102.5,0.439,με,位置1
2316,01:17:25,102.5,0.459,με,位置1
2317,01:17:27,102.5,0.459,με,位置1
2318,01:17:29,102.5,0.459,με,位置1
2319,01:17:31,102.5,0.439,με,位置1
2320,01:17:33,102.5,0.429,με,位置1
2321,01:17:35,102.5,0.468,με,位置1
2322,01:17:37,102.5,0.459,με,位置1
2323,01:17:39,102.5,0.449,με,位置1
2324,01:17:41,102.5,0.449,με,位置1
2325,01:17:43,102.5,0.459,με,位置1
2326,01:17:45,102.5,0.459,με,位置1
2327,01:17:47,102.5,0.459,με,位置1
2328,01:17:49,102.5,0.459,με,位置1
2329,01:17:51,102.5,0.459,με,位置1
2330,01:17:53,102.5,0.459,με,位置1
2331,01:17:55,102.5,0.459,με,位置1
2332,01:17:57,102.5,0.459,με,位置1
2333,01:17:59,102.5,0.459,με,位置1
2334,01:18:01,102.5,0.468,με,位置1
2335,01:18:03,102.5,0.459,με,位置1
2336,01:18:05,102.5,0.468,με,位置1
2337,01:18:07,102.5,0.459,με,位置1
2338,01:18:09,102.5,0.468,με,位置1
2339,01:18:11,102.5,0.459,με,位置1
2340,01:18:13,102.5,0.459,με,位置1
2341,01:18:15,102.5,0.468,με,位置1
2342,01:18:17,102.5,0.459,με,位置1
2343,01:18:19,102.5,0.459,με,位置1
2344,01:18:21,102.5,0.449,με,位置1
2345,01:18:23,102.5,0.449,με,位置1
2346,01:18:25,102.5,0.449,με,位置1
2347,01:18:27,102.5,0.459,με,位置1
2348,01:18:29,102.5,0.459,με,位置1
2349,01:18:31,102.5,0.459,με,位置1
2350,01:18:33,102.5,0.459,με,位置1
2351,01:18:35,102.5,0.459,με,位置1
2352,01:18:37,102.5,0.459,με,位置1
2353,01:18:39,102.5,0.459,με,位置1
2354,01:18:41,102.5,0.459,με,位置1
2355,01:18:43,102.5,0.449,με,位置1
2356,01:18:45,102.5,0.459,με,位置1
2357,01:18:47,102.5,0.459,με,位置1
2358,01:18:49,102.5,0.459,με,位置1
2359,01:18:51,102.5,0.459,με,位置1
2360,01:18:53,102.5,0.459,με,位置1
2361,01:18:55,102.5,0.459,με,位置1
2362,01:18:57,102.5,0.459,με,位置1
2363,01:18:59,102.5,0.459,με,位置1
2364,01:19:01,102.5,0.459,με,位置1
2365,01:19:03,102.5,0.459,με,位置1
2366,01:19:05,102.5,0.459,με,位置1
2367,01:19:07,102.5,0.459,με,位置1
2368,01:19:09,102.5,0.459,με,位置1
2369,01:19:11,102.5,0.459,με,位置1
2370,01:19:13,102.5,0.459,με,位置1
2371,01:19:15,102.5,0.449,με,位置1
2372,01:19:17,102.5,0.449,με,位置1
2373,01:19:19,102.5,0.449,με,位置1
2374,01:19:21,102.5,0.449,με,位置1
2375,01:19:23,102.5,0.449,με,位置1
2376,01:19:25,102.5,0.449,με,位置1
2377,01:19:27,102.5,0.449,με,位置1
2378,01:19:29,102.5,0.449,με,位置1
2379,01:19:31,102.5,0.449,με,位置1
2380,01:19:33,102.5,0.449,με,位置1
2381,01:19:35,102.5,0.439,με,位置1
2382,01:19:37,102.5,0.449,με,位置1
2383,01:19:39,102.5,0.449,με,位置1
2384,01:19:41,102.5,0.439,με,位置1
2385,01:19:43,102.5,0.439,με,位置1
2386,01:19:45,102.5,0.449,με,位置1
2387,01:19:47,102.5,0.449,με,位置1
2388,01:19:49,102.5,0.439,με,位置1
2389,01:19:51,102.5,0.439,με,位置1
2390,01:19:53,102.5,0.449,με,位置1
2391,01:19:55,102.5,0.449,με,位置1
2392,01:19:57,102.5,0.468,με,位置1
2393,01:19:59,102.5,0.459,με,位置1
2394,01:20:01,102.5,0.459,με,位置1
2395,01:20:03,102.5,0.459,με,位置1
2396,01:20:05,102.5,0.459,με,位置1
2397,01:20:07,102.5,0.459,με,位置1
2398,01:20:09,102.5,0.459,με,位置1
2399,01:20:11,102.5,0.459,με,位置1
2400,01:20:13,102.5,0.459,με,位置1
2401,01:20:15,102.5,0.459,με,位置1
2402,01:20:17,102.5,0.459,με,位置1
2403,01:20:19,102.5,0.459,με,位置1
2404,01:20:21,102.5,0.459,με,位置1
2405,01:20:23,102.5,0.459,με,位置1
2406,01:20:25,102.5,0.459,με,位置1
2407,01:20:27,102.5,0.468,με,位置1
2408,01:20:29,102.5,0.468,με,位置1
2409,01:20:31,102.5,0.468,με,位置1
